RECORD,hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
389,67.5,0.046044444,0.114266667,0.084577778,0.042311111,0.178711111,0.042266667,0.094133333,0.102222222,0.292977778,0.370044444,0.001984,0.002016,219.6136364,219.6363636,34.80014373,42.52516477,47.18804094,54.91616352,59.77746137,67.50300159,84.18182071,91.90918792,96.59100533,12.45841818,24.97793347,49.38987123,61.79698441,12.68220879,37.00756126,49.41731512,24.42123074,36.8233351,104.3181842,1.7971809,-7.097403767,13.02937417,-8.676067268,2.515277473,45,89,4.006902619,167.7865169,36.75667004,5.735470273,219.6501868,17.77674819,50.11856044,-0.016404581,0.1078933,-0.120523184,0.031500956,0,0,AFF
390,60,0.060622222,0.097555556,0.083377778,0.041511111,0.177733333,0.041866667,0.094355556,0.098222222,0.275288889,0.360355556,0.0019675,0.0020325,252.8717949,252.8717949,25.42223201,33.84979708,37.38808353,45.82734545,49.72278621,58.15529301,74.28233515,82.7179886,90.59024846,12.04361549,24.30784919,48.87520488,65.18125215,12.39179239,36.90431971,53.21132105,24.56901869,40.87369311,99.02564328,3.676297552,-7.845091446,11.61510201,-6.653921989,1.480461366,40,89,5.693808996,182.1910112,47.20596948,8.253136733,252.9358893,15.03319734,48.74325707,-0.030554456,0.106802931,-0.096658536,0.019791859,0,0,AFF
391,73.5,0.050355556,0.106311111,0.095644444,0.0472,0.180755556,0.048444444,0.085111111,0.094666667,0.287066667,0.371777778,0.00194341,0.00205659,200.9166667,200.9166667,29.92743697,38.98434518,44.00559563,53.06956873,58.86005801,67.91992603,79.02086137,88.08358141,93.22939645,14.16258446,28.93759694,49.1113038,63.31533299,14.93268671,35.02699146,49.23741089,20.18565427,34.38081216,102.2916746,2.616197923,-7.526920953,11.82591125,-8.314739112,3.538750151,49,89,30.07409831,160.5505618,37.17678023,51.76897001,203.1550106,21.79364253,58.03286811,-0.02661843,0.105162958,-0.102010786,0.043506136,4,4.494382022,AFF
392,75,0.057333333,0.068666667,0.031688889,0.016088889,0.136222222,0.0156,0.104533333,0.1116,0.204888889,0.277777778,NaN,NaN,198.2857143,198.2857143,13.03088832,20.47901445,13.03088832,20.47901445,13.03088832,20.47901445,41.79710777,49.26535417,52.06223288,0,0,28.80187991,39.06574177,0,28.80187991,39.06574177,28.80187991,39.06574177,59.53064743,NaN,NaN,NaN,NaN,NaN,50,89,80.70101029,159.6741573,66.75700204,119.9942635,214.0791385,0,0,-0.067922266,NaN,NaN,0.020200287,26,29.21348315,AFF
393,81,0.062044444,0.069466667,0.028711111,0.014622222,0.125955556,0.014088889,0.097244444,0.088177778,0.195422222,0.2616,NaN,NaN,184.6226415,184.6226415,14.26003719,23.62006692,14.26003719,23.62006692,14.26003719,23.62006692,39.17244335,48.60454827,45.06325486,0,0,25.02635833,30.89791922,0,25.02635833,30.89791922,25.02635833,30.89791922,54.49059266,10.84905384,NaN,NaN,NaN,5.763157014,54,89,43.11819054,153.5842697,41.23045277,63.20301656,189.5908703,0,0,-0.112982886,NaN,NaN,0.045910185,19,21.34831461,AFF
394,73.5,0.061555556,0.067422222,0.028711111,0.014622222,0.125955556,0.014088889,0.097244444,0.092666667,0.193377778,0.263155556,NaN,NaN,204.5416667,204.5416667,13.31311296,22.80664489,13.31311296,22.80664489,13.31311296,22.80664489,38.23151408,47.79229391,45.63058056,0,0,25.02288057,32.40522654,0,25.02288057,32.40522654,25.02288057,32.40522654,55.18752431,10.4095933,NaN,NaN,NaN,4.69277548,49,89,3.989352147,163.4606742,30.48304634,4.209863604,204.5805669,0,0,-0.112582942,NaN,NaN,0.042689696,0,0,AFF
395,90,0.050622222,0.068,0.056844444,0.028666667,0.1584,0.028177778,0.101555556,0.106311111,0.2264,0.294133333,NaN,NaN,165.2881356,165.1694915,14.39518495,20.39183587,20.1898436,26.1881184,26.02046832,32.01828045,52.20355997,58.20340517,62.06801683,5.801890513,11.62724529,37.81484455,47.67876105,5.833930746,32.01820933,41.88229919,26.18765895,36.05155235,68.06781296,NaN,NaN,NaN,NaN,NaN,60,89,28.10636628,142.7078652,29.52086124,35.45487075,167.6607754,2.225008518,23.26306655,-0.025552798,NaN,NaN,0.008240984,20,22.47191011,AFF
396,66.96428571,0.0548,0.082355556,0.059022222,0.030088889,0.146933333,0.028933333,0.087911111,0.094622222,0.229288889,0.297955556,NaN,NaN,224.1590909,224.25,21.19647935,27.54893457,27.69688106,34.04942556,33.94679452,40.29922923,53.50062454,59.86365539,63.68263167,6.505964586,12.75034243,32.32153264,42.5022332,6.260993627,25.82209326,36.00296257,19.57372158,29.75303168,70.04546102,NaN,NaN,NaN,NaN,1.924548278,45,89,63.05515017,169.8988764,58.82228677,103.8230439,232.8588628,3.484702473,25.51730064,-0.031472182,NaN,NaN,0.023106478,18,20.2247191,AFF
397,78,0.060488889,0.0908,0.084488889,0.044711111,0.171244444,0.039777778,0.086755556,0.090666667,0.262044444,0.335511111,NaN,NaN,192.8235294,192.627451,23.71091088,31.33456572,36.51470489,44.13882607,47.45603893,55.07979666,67.31400842,74.94120752,78.19635936,12.8089701,23.74528113,43.60910688,54.49089521,10.95028989,30.80531723,41.68764963,19.86595494,30.74643591,85.82353426,NaN,NaN,NaN,NaN,NaN,52,89,94.70256967,157.8876404,76.84427472,135.413181,214.824324,5.21500656,47.50454112,-0.013965342,NaN,NaN,0.016724488,21,23.59550562,AFF
398,57,0.044177778,0.072266667,0.043111111,0.022444444,0.142844444,0.020666667,0.099733333,0.1376,0.215111111,0.303733333,NaN,NaN,257.972973,257.972973,13.06904182,13.25682039,13.06904182,13.25682039,13.06904182,13.25682039,40.1111584,40.30025841,67.94703221,0,0,27.12140157,54.95430919,0,27.12140157,54.95430919,27.12140157,54.95430919,68.13618154,NaN,NaN,NaN,NaN,1.563781564,38,89,2.259950807,180.0674157,50.53713524,2.587362449,257.9828718,0,0,-0.1028218,NaN,NaN,0.031275411,0,0,AFF
399,104.1666667,0.053244444,0.096266667,0.0676,0.034577778,0.158622222,0.033022222,0.091022222,0.0932,0.254888889,0.318488889,NaN,NaN,143.6086957,144.0144928,24.87919821,31.30786731,33.24049452,39.67147411,41.25599032,47.68516937,63.66700393,70.10156137,72.42079983,8.381449412,16.37771544,38.79990077,47.55212505,8.046209823,30.43834847,39.19238993,22.42841099,31.17743599,78.85512303,NaN,NaN,NaN,NaN,2.653205186,70,89,50.14911602,131.5842697,45.6651505,57.9354338,152.1130872,7.035193383,32.80537467,-0.027766484,NaN,NaN,0.02651677,24,26.96629213,AFF
400,63,0.062488889,0.073155556,0.037911111,0.019466667,0.134,0.018444444,0.096088889,0.130533333,0.207155556,0.309511111,NaN,NaN,238.2195122,238.2195122,13.03452873,24.33095828,13.05882383,24.35534043,13.05882383,24.35534043,38.73458212,50.07322655,64.17233582,0.024390244,0.024390244,25.76758508,51.20155444,0,25.74320349,51.17716694,25.74320349,51.17716694,75.51221981,NaN,NaN,NaN,NaN,NaN,42,89,4.836407632,167.0898876,48.66342983,8.360023923,238.2686023,0,0.048780488,-0.094962392,NaN,NaN,0.029813887,1,1.123595506,AFF
401,129.4642857,0.056311111,0.052,0.002044444,0.001022222,0.135733333,0.001022222,0.133688889,0.113777778,0.187733333,0.270666667,NaN,NaN,114.1976744,114.1976744,13.02536353,19.54182407,13.02536353,19.54182407,13.02536353,19.54182407,46.69872645,53.23258839,60.8962579,0,0,33.70164592,47.89806652,0,33.70164592,47.89806652,33.70164592,47.89806652,67.43025399,NaN,NaN,NaN,NaN,NaN,87,89,22.03423328,113.7191011,21.7875424,25.88121923,116.3039822,0,0,-0.060674708,NaN,NaN,0.015108948,24,26.96629213,AFF
402,73.5,0.057111111,0.0712,0.051555556,0.025688889,0.142,0.025866667,0.090444444,0.0928,0.2132,0.292355556,NaN,NaN,203.7916667,203.75,21.9253223,28.44137539,33.23874226,39.75903003,44.63488676,51.15168337,59.02117903,65.54219201,70.87528423,11.38112305,22.71065364,37.11069756,48.9601281,11.50243562,25.79839751,37.65589608,14.4328667,26.26031941,77.39584725,NaN,NaN,NaN,NaN,5.741637458,49,89,4.765143988,163.5842697,29.90294638,5.48292547,203.8473694,16.15371496,45.59421231,-0.027525923,NaN,NaN,0.072321527,0,0,AFF
403,156.25,0.051314286,0.055733333,0.003238095,0.00167619,0.114057143,0.001561905,0.110819048,0.10967619,0.169790476,0.224533333,NaN,NaN,95.24038462,95.24038462,13.99726309,19.12236398,14.42042,19.54544829,14.81468661,19.93978058,42.4542055,47.61542364,51.01201971,0.425330362,0.817435819,28.52044176,37.07473142,0.398466343,28.09756454,36.65198951,27.70396312,36.25777031,56.17313661,10.42434614,NaN,NaN,NaN,NaN,105,104,19.71210834,95.24038462,19.80756705,22.26568168,97.25892287,0.541594931,1.641232524,-0.089863159,NaN,NaN,0.029227528,19,18.26923077,AFF
404,58.5,0.04967619,0.052,0,0,0.109904762,0,0.109904762,0.10712381,0.161904762,0.209333333,NaN,NaN,252.8421053,252.8421053,13.10438918,17.37118752,13.10438918,17.37118752,13.10438918,17.37118752,39.40043055,43.73686368,44.63749628,0,0,26.41302096,31.64510791,0,26.41302096,31.64510791,26.41302096,31.64510791,48.97376294,15.70147182,NaN,NaN,NaN,2.754138926,39,104,6.635337281,154.2211538,60.03757326,9.478436563,252.9291559,0,0,-0.126804839,NaN,NaN,0.037199444,2,1.923076923,AFF
405,34.5,0.053638095,0.054742857,0.00552381,0.003009524,0.112990476,0.002514286,0.107466667,0.105980952,0.167733333,0.223238095,NaN,NaN,449.3181818,448.0454545,15.79493291,25.09713205,18.6135341,27.91581856,21.02275275,30.32481029,44.77348377,54.091167,54.27399345,2.821561993,5.227940717,29.0058979,38.5030229,2.418775466,26.18814936,35.68550999,23.78165705,33.2765994,63.59092108,NaN,NaN,NaN,NaN,2.714868039,23,104,885.0786501,195.9134615,425.4833884,1274.514607,992.5981289,2.011707615,10.46827818,-0.052472541,NaN,NaN,0.026415975,3,2.884615385,AFF
406,75,0.057028571,0.067504762,0.043009524,0.022171429,0.144609524,0.020838095,0.1016,0.102057143,0.212114286,0.2728,0.002062025,0.001937975,200.8163265,200.6938776,21.11370377,28.90261344,32.76098242,40.55872802,43.71972018,51.51281547,65.8164089,73.61231173,75.46968767,11.72275365,22.61253626,44.71812133,54.36934486,11.035235,33.06860875,42.72207266,22.11052092,31.75875361,83.26532062,NaN,-8.125624502,12.90826983,-8.316918515,2.437328345,50,104,50.41933281,146.625,51.05314579,86.19124408,207.0490428,14.42213512,45.3705249,-0.033586437,0.108697779,-0.117598394,0.028123445,9,8.653846154,AFF
407,72,0.056419048,0.053409524,0.00167619,0.00087619,0.108609524,0.0008,0.106933333,0.099809524,0.162019048,0.217638095,NaN,NaN,205.9148936,205.9148936,13.52405345,22.54931874,13.52405345,22.54931874,13.52405345,22.54931874,38.42953933,47.53230579,44.09201233,0,0,25.02305153,30.6712654,0,25.02305153,30.6712654,25.02305153,30.6712654,53.19150614,11.57098129,NaN,NaN,NaN,4.73083129,48,104,4.015023845,148.3557692,38.97611183,5.258353692,205.9540333,0,0,-0.121100466,NaN,NaN,0.042771499,0,0,AFF
408,63,0.05112381,0.05272381,0.00167619,0.00087619,0.108914286,0.0008,0.107238095,0.113752381,0.161638095,0.219733333,NaN,NaN,238.902439,238.902439,13.08122349,18.04997367,13.08122349,18.04997367,13.08122349,18.04997367,38.19885119,43.21953821,49.75897463,0,0,25.21201653,36.76968118,0,25.21201653,36.76968118,25.21201653,36.76968118,54.78051924,12.22913876,NaN,NaN,NaN,NaN,42,104,49.21867823,161.2884615,57.9841558,61.5406319,243.9197689,0,0,-0.111813212,NaN,NaN,0.03657638,18,17.30769231,AFF
409,63.98809524,0.050857143,0.057980952,0.008990476,0.004533333,0.112495238,0.004457143,0.103504762,0.104304762,0.17047619,0.223085714,NaN,NaN,236,236,16.38512452,21.28537937,18.67203399,23.57265296,20.95785058,25.85789531,43.7423355,48.69062571,51.81386415,2.305056585,4.57278684,27.44373639,35.51019716,2.322079915,25.15866097,33.22662997,22.88183874,30.94137684,56.76201086,13.20250543,NaN,NaN,NaN,3.37738294,43,104,7.473763634,160.4423077,48.48406048,12.65197913,236.1183117,3.766791154,9.19992334,-0.09881744,NaN,NaN,0.047380692,9,8.653846154,AFF
410,72.91666667,0.056495238,0.084457143,0.046666667,0.022590476,0.149371429,0.02407619,0.102704762,0.099657143,0.233828571,0.297371429,0.001933698,0.002066302,203.7916667,203.8125,30.21696802,37.48278806,42.08845881,49.36164526,54.77597775,62.04409056,77.45837205,84.72934033,89.14617219,11.95443467,24.56255452,47.25491767,58.93944772,12.7649434,35.38187034,47.07101868,22.69877583,34.37875879,96.41667827,NaN,-7.968487462,12.90854527,-8.118863082,2.881568428,49,104,3.758093119,147.3076923,38.6443839,2.964097833,203.826315,16.9875991,49.28193258,-0.023852232,0.115753736,-0.11052362,0.031644678,0,0,AFF
411,145.8333333,0.057942857,0.09847619,0.085371429,0.042742857,0.173219048,0.042628571,0.087847619,0.091009524,0.271695238,0.348495238,0.002001697,0.001998303,102.1134021,102.2371134,25.47111024,32.49847349,36.92167589,43.95361829,48.33344097,55.36279405,69.82485283,76.85577727,82.75278091,11.50476599,22.86634077,44.36393183,57.29009164,11.46523349,32.91236512,45.84056007,21.50236671,34.42551472,89.78353041,NaN,-6.753479945,10.76072623,-6.930413791,NaN,98,104,35.15411615,102.3365385,34.11553502,49.06909457,107.9951794,12.33857201,45.83634026,-0.024843826,0.093331454,-0.095079477,0.026194387,22,21.15384615,AFF
412,58.5,0.060114286,0.09832381,0.087580952,0.043238095,0.178019048,0.044342857,0.090438095,0.092533333,0.276342857,0.360647619,0.00194735,0.00205265,252.8684211,252.9210526,25.45991272,33.7933469,37.24036176,45.58593875,49.6893205,58.02787485,74.10558432,82.44740092,91.15843051,11.86218723,24.23699951,48.66139411,65.71234315,12.50749916,36.87560139,53.92736584,24.42611767,41.47564088,99.50000385,3.774155871,-8.105209591,11.90087185,-6.746395417,1.483011881,39,104,6.913644224,159.7788462,56.69812435,9.930069585,252.9629159,15.29612935,48.6066859,-0.031312577,0.110624898,-0.097871607,0.02020073,3,2.884615385,AFF
413,75,0.058666667,0.075352381,0.042133333,0.020990476,0.14167619,0.021142857,0.099542857,0.108342857,0.217028571,0.296266667,NaN,NaN,200.8163265,200.8163265,13.05298549,21.23792229,13.05298549,21.23792229,13.05298549,21.23792229,41.63502254,49.85715454,55.36919553,0,0,28.64234603,42.37447941,0,28.64234603,42.37447941,28.64234603,42.37447941,63.59184505,8.283313317,NaN,NaN,NaN,NaN,50,104,50.07572774,150.8846154,48.77498962,85.45750802,206.9656385,0,0,-0.089789895,NaN,NaN,0.026143482,9,8.653846154,AFF
414,72,0.06,0.075961905,0.042133333,0.020990476,0.135352381,0.021142857,0.093219048,0.08887619,0.211314286,0.280990476,NaN,NaN,205.9361702,205.9148936,13.40718849,22.80302558,13.40718849,22.80302558,13.40718849,22.80302558,38.3216797,47.78786754,45.55905711,0,0,25.0238823,32.24404343,0,25.0238823,32.24404343,25.0238823,32.24404343,55.02129992,10.68837096,NaN,NaN,NaN,4.79562305,48,104,4.028643483,152.6346154,36.10830911,5.30381323,205.9755718,0,0,-0.11489334,NaN,NaN,0.043586086,0,0,AFF
415,63,0.044152381,0.082019048,0.07832381,0.038895238,0.171085714,0.039428571,0.092761905,0.090742857,0.253104762,0.319085714,0.001979296,0.002020704,238.8780488,239.2439024,17.28852936,21.06611524,28.47536901,32.25609145,39.88288083,43.66255056,64.87806067,68.65856952,75.41473809,11.30398807,22.61032881,47.61555154,58.14989172,11.50136701,36.42389984,46.960294,25.00692437,35.53993943,79.19518258,NaN,-10.96623701,15.00279259,-8.3913179,1.915246628,42,104,49.35397042,165.5480769,55.76798904,61.82353415,243.9232186,16.79887524,45.41568389,-0.052564887,0.13980799,-0.12357599,0.02351301,18,17.30769231,AFF
416,112.5,0.053219048,0.081066667,0.0416,0.021028571,0.140152381,0.020571429,0.098552381,0.096685714,0.221219048,0.28087619,NaN,NaN,131.6486486,132.027027,18.85164024,23.54484353,22.71615578,27.41006857,26.43272479,31.1261373,51.67622439,56.37844458,61.16281179,3.870323641,7.581464676,32.8408206,42.32608358,3.726098588,28.97627428,38.46197926,25.26161752,34.74581791,65.86488467,NaN,NaN,NaN,NaN,NaN,75,104,33.50733378,125.75,28.83795116,48.1068547,135.8458984,2.655710104,15.1778869,-0.038685133,NaN,NaN,0.019414716,25,24.03846154,AFF
417,63.98809524,0.060114286,0.06952381,0.027847619,0.014057143,0.129295238,0.013790476,0.101447619,0.128228571,0.198819048,0.293904762,NaN,NaN,236,236,13.0123197,23.11309901,13.05972881,23.16069761,13.05972881,23.16069761,39.12201468,49.26218374,64.73972935,0.04761905,0.04761905,26.17801354,51.79191747,0,26.13041264,51.74430287,26.13041264,51.74430287,74.88109494,NaN,NaN,NaN,NaN,NaN,43,104,1.939563034,167.7692308,43.58747377,1.521998123,236.00797,0,0.095238099,-0.095970725,NaN,NaN,0.029508708,0,0,AFF
418,95.23809524,0.052990476,0.071085714,0.032495238,0.016495238,0.133980952,0.016,0.101485714,0.126666667,0.205066667,0.289828571,NaN,NaN,155.4761905,155.4761905,15.16423163,20.44460711,17.46607623,22.74680747,19.57687692,24.85736789,45.41548529,50.73021651,64.65219392,2.310884832,4.412835339,30.31137783,49.54646999,2.124447617,28.01028905,47.24591956,25.90016388,45.13441333,69.96828287,NaN,NaN,NaN,NaN,NaN,64,104,51.55821402,138.8942308,42.35681554,73.89617826,163.8020001,2.705742081,8.848167787,-0.084820101,NaN,NaN,0.02948022,27,25.96153846,AFF
419,58.03571429,0.06,0.082361905,0.060152381,0.030628571,0.145142857,0.02952381,0.084990476,0.103428571,0.227504762,0.30887619,0.002051726,0.001948274,254.1842105,254.1842105,21.74488065,29.42470439,32.98173547,40.66689229,43.66470083,51.34614138,58.5526596,66.23688639,73.81592839,11.31421421,21.92182647,36.81973006,52.08087651,10.78919832,25.5909259,40.85143988,14.91238065,30.16460283,81.50000175,2.49624701,-8.218961871,14.64505925,-10.78141996,3.249816897,39,104,3.299563473,173.3846154,49.11839712,3.873077647,254.2056254,15.40529084,44.02523899,-0.027039619,0.116963811,-0.140123403,0.049022905,0,0,AFF
420,103.5,0.051238095,0.071885714,0.030095238,0.01512381,0.132609524,0.014971429,0.102514286,0.101561905,0.204495238,0.263085714,NaN,NaN,142.3088235,142.1764706,15.33156034,19.82033997,16.77292847,21.26198162,18.18472883,22.67355833,45.03087831,49.54415966,54.50175438,1.445429559,2.853295638,29.74301604,39.21062108,1.42011759,28.30223565,37.76998281,26.8918857,36.35835921,59.01473739,8.91328842,NaN,NaN,NaN,2.207555911,69,104,52.78013701,131.8461538,43.71957214,50.18504853,151.7812377,1.399453416,5.718842787,-0.071380777,NaN,NaN,0.027111688,16,15.38461538,AFF
421,70.5,0.062590476,0.082514286,0.064609524,0.032419048,0.143619048,0.032190476,0.079009524,0.087390476,0.226133333,0.297638095,0.002007401,0.001992599,212.1521739,212.0869565,21.39847428,28.91688428,33.16285482,40.68436675,44.81331506,52.33244834,58.15248728,65.67447024,72.45659116,11.84270838,23.41563409,36.76826269,51.06720566,11.7810232,25.00851226,39.3155825,13.3918804,27.66371641,79.97826428,NaN,-8.234633302,15.22693191,-13.13331234,5.82588163,47,104,2.773848302,161.8461538,33.66971716,3.22765825,212.1703069,18.29527464,47.03936567,-0.026065149,0.118211745,-0.149198547,0.081302075,0,0,AFF
422,160.5,0.049383178,0.055252336,0.007476636,0.003850467,0.116411215,0.003626168,0.108934579,0.112971963,0.171663551,0.228411215,NaN,NaN,92.51886792,92.51886792,13.88157607,18.56704092,14.85341098,19.53925413,15.76855599,20.45413506,42.94591903,47.66991887,52.45533759,0.977416879,1.887140018,29.13476622,38.64030868,0.925696645,28.16344435,37.66942409,27.2502885,36.75444944,57.17934649,NaN,NaN,NaN,NaN,NaN,107,106,20.29603137,92.51886792,20.39245011,27.4248344,94.71889891,1.336977527,3.790253542,-0.09385268,NaN,NaN,0.033107782,20,18.86792453,AFF
423,101.1904762,0.062616822,0.053607477,0.002504673,0.001271028,0.105233645,0.001233645,0.102728972,0.15435514,0.158841121,0.273869159,NaN,NaN,147.5522388,147.5522388,13.07345889,23.74789439,13.07345889,23.74789439,13.07345889,23.74789439,38.00363559,48.73135223,64.83754683,0,0,25.01473515,51.84394415,0,25.01473515,51.84394415,25.01473515,51.84394415,75.56716981,8.732476973,NaN,NaN,NaN,NaN,68,106,3.525106464,126.8867925,16.74618144,2.916656828,147.5943412,0,0,-0.106256454,NaN,NaN,0.034272558,0,0,AFF
424,68.45238095,0.046691589,0.053607477,0.002504673,0.001271028,0.105233645,0.001233645,0.102728972,0.11353271,0.158841121,0.217009346,NaN,NaN,216.9111111,216.9111111,13.0788383,14.33766126,13.0788383,14.33766126,13.0788383,14.33766126,38.00331307,39.26955457,41.09239422,0,0,25.01738119,28.1032343,0,25.01738119,28.1032343,25.01738119,28.1032343,42.35860608,NaN,NaN,NaN,NaN,2.777150335,46,106,4.293779595,156.509434,39.64196448,4.974314189,216.9536049,0,0,-0.10998364,NaN,NaN,0.037192844,0,0,AFF
425,59.52380952,0.05271028,0.053607477,0.002504673,0.001271028,0.107252336,0.001233645,0.104747664,0.118803738,0.160859813,0.226766355,NaN,NaN,251.8717949,251.8717949,13.09558698,17.38560226,13.09558698,17.38560226,13.09558698,17.38560226,39.36418306,43.71796831,44.46690824,0,0,26.37576293,31.47411938,0,26.37576293,31.47411938,26.37576293,31.47411938,48.82057797,14.98922593,NaN,NaN,NaN,2.611293693,40,106,5.482744433,169.1509434,50.52478792,7.774033417,251.931462,0,0,-0.121186461,NaN,NaN,0.035626625,0,0,AFF
